Name,Price,Image URL
Dabur Shilajit Vitality Capsules Bottle Of 100,₹550,https://cdn01.pharmeasy.in/dam/products_otc/051570/dabur-shilajit-vitality-capsules-bottle-of-100-1-1669634866.jpg?dim=700x0&dpr=1&q=100
Himalaya Reosto Tablets - 30'S,₹240,https://cdn01.pharmeasy.in/dam/products_otc/150430/himalaya-reosto-tablets-30s-2-1671740978.jpg?dim=700x0&dpr=1&q=100
Himalaya Neem Tablets - 60'S,₹240,https://cdn01.pharmeasy.in/dam/products_otc/I29060/himalaya-neem-tablets-60s-1-1669710535.jpg?dim=700x0&dpr=1&q=100
Liveasy Wellness Calcium Magnesium Vitamin D3 & Zinc - Bones & Dental Health - Bottle 60 Tabs,₹599,https://cdn01.pharmeasy.in/dam/products_otc/T22634/liveasy-wellness-calcium-magnesium-vitamin-d3-zinc-bones-dental-health-bottle-60-tabs-6.1-1733485732.jpg?dim=700x0&dpr=1&q=100
Zandu Satavarex Health Food Bottle Of 210 G,₹356,https://cdn01.pharmeasy.in/dam/products_otc/I09865/zandu-satavarex-health-food-bottle-of-210-g-2-1669655037.jpg?dim=700x0&dpr=1&q=100
Himalaya Lasuna Tablets - 60'S,₹295,https://cdn01.pharmeasy.in/dam/products_otc/I00518/himalaya-lasuna-tablets-60s-1-1671740985.jpg?dim=700x0&dpr=1&q=100
Fair Eye Cream 15gm,₹999,https://cdn01.pharmeasy.in/dam/products/255203/fair-eye-cream-15gm-1-1641534591.jpg?dim=700x0&dpr=1&q=100
Pharmeasy Abdominal Binder / Waist Trimmer 8 - Supports Back - Gives Slimmer Look - Universal,₹649,https://cdn01.pharmeasy.in/dam/products_otc/W93190/pharmeasy-abdominal-binder-waist-trimmer-8-supports-back-gives-slimmer-look-universal-2-1676693156.jpg?dim=700x0&dpr=1&q=100
Hyalugel Hyaluronic Acid Gel - 30 Gm,₹270,https://cdn01.pharmeasy.in/dam/products_otc/264463/hyalugel-hyaluronic-acid-gel-30-gm-1-1674451750.jpg?dim=700x0&dpr=1&q=100
Dabur Pudin Hara Active Antacid Bottle Of 30 Ml,₹55,https://cdn01.pharmeasy.in/dam/products_otc/051490/dabur-pudin-hara-active-antacid-bottle-of-30-ml-2-1669634833.jpg?dim=700x0&dpr=1&q=100
Omnigel Gel 75gm,₹279.5,https://cdn01.pharmeasy.in/dam/products_otc/266971/omnigel-gel-75gm-1-1669634932.jpg?dim=700x0&dpr=1&q=100
Himalaya Tentex Royal Capsules - 10'S,₹265,https://cdn01.pharmeasy.in/dam/products_otc/168820/himalaya-tentex-royal-capsules-10s-1-1671740908.jpg?dim=700x0&dpr=1&q=100
Dr Ortho An Ayurvedic Medicine Oil Bottle Of 120 Ml,₹295,https://cdn01.pharmeasy.in/dam/products_otc/I06462/dr-ortho-an-ayurvedic-medicine-oil-bottle-of-120-ml-1-1669655200.jpg?dim=700x0&dpr=1&q=100
Dynapar Tube Of 30gm Gel,₹169.4,https://cdn01.pharmeasy.in/dam/products_otc/063740/dynapar-tube-of-30gm-gel-1-1671741697.jpg?dim=700x0&dpr=1&q=100
Voveran Tpm Tube Of 30gm Gel,₹188.5,https://cdn01.pharmeasy.in/dam/products_otc/281989/voveran-tpm-tube-of-30gm-gel-1-1706502051.jpg?dim=700x0&dpr=1&q=100
Baidyanath Nagpur Karela Jamun Juice | 1l (Pack Of 2) Control Blood Sugar Naturally | No Added Sugar,₹650,https://cdn01.pharmeasy.in/dam/products_otc/U37386/baidyanath-nagpur-karela-jamun-juice-1l-pack-of-2-controls-blood-sugar-naturally-no-added-sugar-2-1711710244.jpg?dim=700x0&dpr=1&q=100
Himalaya Liv.52 Ds Tablets - 60'S,₹275,https://cdn01.pharmeasy.in/dam/products_otc/105900/himalaya-liv52-ds-tablets-60s-2-1671741075.jpg?dim=700x0&dpr=1&q=100
Crocin Pain Relief Strip Of 15 Tablets,₹79.53,https://cdn01.pharmeasy.in/dam/products_otc/269415/crocin-pain-relief-strip-of-15-tablets-1-1701935215.jpg?dim=700x0&dpr=1&q=100
Himalaya Ashvagandha Immunity Booster Tablets Bottle Of 60,₹240,https://cdn01.pharmeasy.in/dam/products_otc/192968/himalaya-ashvagandha-immunity-booster-tablets-bottle-of-60-2-1687504256.jpg?dim=700x0&dpr=1&q=100
Himalaya Shatavari 250 Mg Tablets - 60,₹275,https://cdn01.pharmeasy.in/dam/products_otc/I20343/himalaya-shatavari-250-mg-tablets-60-3-1669710520.jpg?dim=700x0&dpr=1&q=100
Ostoshine Strip Of 10 Tablets,₹750,https://cdn01.pharmeasy.in/dam/products_otc/I38359/ostoshine-tab-10s-2-1669710574.jpg?dim=700x0&dpr=1&q=100
Zandu Pancharishta 200 Ml,₹80,https://cdn01.pharmeasy.in/dam/products_otc/239244/zandu-pancharishta-200-ml-2-1669634900.jpg?dim=700x0&dpr=1&q=100
